id_monitor,timestamp,cpu_percent,ram_percent,disk_usage_percent,bytes_sent_per_sec,bytes_recv_per_sec,bpm_status,pa_status,spo2_status,resp_status,temperatura_status,pic_status,pvc_status,ecg_status,etco2_status
3,29-04-2026 10_41_24,39.49751121390585,81.50627097652313,56.4,439.3221730382294,216.19484909456742,Inativo,Ativo,Ativo,Inativo,Ativo,Inativo,Inativo,Inativo,Ativo
3,29-04-2026 10_41_51,79.24585062026706,83.4187599902316,56.4,1200.6578028169015,434.07363380281686,Ativo,Inativo,Ativo,Ativo,Ativo,Ativo,Inativo,Ativo,Inativo
3,29-04-2026 10_42_18,13.377358315563779,82.17650761161428,56.4,95.57915492957747,286.57352112676057,Ativo,Inativo,Ativo,Ativo,Inativo,Inativo,Inativo,Ativo,Inativo
3,29-04-2026 10_42_45,27.305936283001763,81.63054962456239,56.4,140.07814889336018,256.9699798792757,Ativo,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo,Inativo
3,29-04-2026 10_43_12,27.06856646048534,81.58109002616263,56.4,255.66268886043537,399.8734955185659,Inativo,Ativo,Inativo,Ativo,Inativo,Inativo,Inativo,Ativo,Inativo
3,29-04-2026 10_43_39,34.025750431012234,82.27430981828779,56.4,181.61678873239435,289.5572957746479,Inativo,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo
3,29-04-2026 10_44_06,41.72029416774171,82.06681453434595,56.4,137.19191383595694,1831.115691797846,Inativo,Ativo,Ativo,Ativo,Ativo,Inativo,Ativo,Inativo,Inativo
3,29-04-2026 10_44_32,18.507817921199734,82.15157217648284,56.4,154.29991714995856,412.3279536039768,Inativo,Ativo,Ativo,Ativo,Ativo,Inativo,Ativo,Inativo,Inativo
3,29-04-2026 10_44_59,33.464308818630336,82.84312541394331,56.4,36.74860238353196,187.14799566630552,Ativo,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Ativo,Ativo
3,29-04-2026 10_45_26,21.082177339665925,82.0338708434501,56.4,25.886704225352116,199.42107042253525,Ativo,Ativo,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo
3,29-04-2026 10_45_54,12.517647304764688,81.06091648257407,56.4,68.70729833546736,404.04660691421253,Ativo,Inativo,Inativo,Ativo,Inativo,Inativo,Inativo,Ativo,Inativo
3,29-04-2026 10_46_20,17.490026977866556,80.8538003421373,56.4,94.88239436619719,815.9885915492958,Ativo,Inativo,Inativo,Ativo,Inativo,Inativo,Inativo,Inativo,Inativo
3,29-04-2026 10_46_48,61.867480550396216,81.65637241438371,56.4,1357.7516005121638,3193.294647887324,Inativo,Ativo,Inativo,Inativo,Ativo,Inativo,Inativo,Ativo,Inativo
3,29-04-2026 10_47_14,34.23853220996415,82.93627985547408,56.5,126.23661971830987,237.43960563380284,Inativo,Ativo,Ativo,Inativo,Ativo,Inativo,Ativo,Ativo,Ativo
3,29-04-2026 10_47_41,41.94120828725431,83.60715871711461,56.5,185.81374647887327,390.5465915492958,Ativo,Inativo,Inativo,Ativo,Ativo,Inativo,Ativo,Ativo,Ativo
3,29-04-2026 10_48_08,15.657526883401552,82.99041284568318,56.5,64.96026512013256,261.2876222038111,Inativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
3,29-04-2026 10_48_34,27.14710439044375,83.13022401249616,56.5,38.05132394366197,187.1908732394366,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
3,29-04-2026 10_49_02,31.95087218085259,83.01116969994091,56.5,207.6684009942005,1400.2524606462302,Ativo,Inativo,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo
3,29-04-2026 10_49_29,11.938821923504252,82.70640837670925,56.5,61.478873239436616,124.15219315895374,Ativo,Inativo,Inativo,Ativo,Ativo,Inativo,Inativo,Inativo,Ativo
3,29-04-2026 10_49_55,16.828495401445338,83.05198628965339,56.5,26.935943661971834,133.35177464788734,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo,Ativo,Ativo
3,29-04-2026 10_50_22,14.365013453885872,81.3942906334154,56.5,13.068651911468814,543.8011267605634,Inativo,Ativo,Inativo,Ativo,Inativo,Inativo,Inativo,Ativo,Ativo
3,29-04-2026 10_50_50,17.131207628362166,81.29632535641792,56.5,38.273393085787454,373.16558258642766,Inativo,Ativo,Ativo,Inativo,Inativo,Inativo,Inativo,Ativo,Inativo
3,29-04-2026 10_51_16,21.872553266184532,81.82194535639815,56.5,527.0132957746479,1116.8498028169013,Inativo,Inativo,Ativo,Ativo,Ativo,Inativo,Ativo,Ativo,Ativo
3,29-04-2026 10_51_44,23.510874982870305,81.71516109113045,56.5,256.61654289372603,175.83702944942382,Inativo,Inativo,Ativo,Inativo,Ativo,Inativo,Inativo,Inativo,Ativo
3,29-04-2026 10_52_10,12.180377707420552,81.99784114196115,56.5,228.63114688128775,2585.0168209255535,Ativo,Inativo,Ativo,Inativo,Ativo,Inativo,Inativo,Ativo,Inativo
3,29-04-2026 10_52_38,85.52619526794811,83.11077725514494,56.5,1358.7182293762576,36490.744225352115,Ativo,Inativo,Inativo,Ativo,Inativo,Ativo,Inativo,Ativo,Inativo
3,29-04-2026 10_53_04,19.75049205351003,82.7342859730436,56.5,18.245965202982603,378.6327091963546,Ativo,Ativo,Inativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
3,29-04-2026 10_53_31,19.308600419351,81.7050072030098,56.5,21.898189134808856,205.86639839034206,Ativo,Inativo,Inativo,Inativo,Ativo,Inativo,Inativo,Ativo,Ativo
3,29-04-2026 10_53_58,23.559674781246017,82.82605446957226,56.5,48.18304225352112,98.4645633802817,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo,Ativo,Ativo,Ativo
3,29-04-2026 10_54_26,16.462405812202658,82.11771876060915,56.5,23.631307847082496,265.471629778672,Inativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo,Inativo
3,29-04-2026 10_54_53,18.83210009909191,81.771407799986,56.5,16.88619718309859,245.02551307847082,Inativo,Inativo,Ativo,Ativo,Ativo,Inativo,Ativo,Inativo,Inativo
3,29-04-2026 10_55_20,21.640294978484704,81.51525682856659,56.5,550.1246680080483,502.7683702213279,Ativo,Inativo,Inativo,Inativo,Ativo,Inativo,Ativo,Ativo,Inativo
3,29-04-2026 10_55_46,15.190208878462823,82.28608283876835,56.5,56.6280695940348,243.11880695940346,Ativo,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
3,29-04-2026 10_56_13,16.573184650327224,81.8996282126719,56.5,107.43131731565866,277.8555758077879,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo,Inativo
3,29-04-2026 10_56_40,24.427536040923684,82.5185222058049,56.5,70.36461971830985,114.6621971830986,Inativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Ativo
3,29-04-2026 10_57_06,21.151241369632643,82.6588477436826,56.5,19.26338028169014,226.94721126760564,Inativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Ativo
3,29-04-2026 10_57_32,20.609643368152657,83.0823830509844,56.5,16.60749295774648,178.43628169014087,Inativo,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Ativo,Inativo
3,29-04-2026 10_57_59,31.583673757167002,83.02352781954754,56.5,15.539007960808329,45.09163502755665,Inativo,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Ativo,Ativo
3,29-04-2026 10_58_26,18.356506445626017,82.90919488477064,56.5,167.9353337415799,154.66302510716474,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Ativo,Ativo,Inativo
3,29-04-2026 10_58_54,14.057177193929855,81.71757227931889,56.5,23.190576184379,297.06591549295774,Ativo,Inativo,Ativo,Ativo,Inativo,Inativo,Inativo,Inativo,Inativo
3,29-04-2026 10_59_20,12.764359631993273,81.7042473370867,56.5,46.083072983354676,178.78801536491676,Ativo,Inativo,Inativo,Ativo,Inativo,Inativo,Inativo,Ativo,Inativo
3,29-04-2026 10_59_47,39.709644582087975,83.28974087899239,56.5,34.163336944745396,84.93542795232936,Inativo,Ativo,Ativo,Ativo,Ativo,Ativo,Ativo,Ativo,Ativo
